ATL,J.Peelle,2010,4.0,7.0,46.0,0.0,0.0,0.0,4.0,4.0,6.0,39.0,0.0,0.0,0.0,4.0
IND,J.James,2010,5.0,6.0,39.0,0.0,0.0,0.0,2.0,3.0,4.0,19.0,0.0,0.0,0.0,2.0
STL,D.Alexander,2010,8.0,10.0,87.0,1.0,3.0,38.0,3.0,7.0,13.0,52.0,2.0,5.0,69.0,5.0
WAS,R.Torain,2010,8.0,10.0,54.0,0.0,0.0,0.0,4.0,10.0,16.0,71.0,0.0,0.0,0.0,5.0
PIT,S A,2010,1.0,1.0,45.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PIT,R.Mendenhall,2010,11.0,16.0,71.0,0.0,0.0,0.0,8.0,10.0,16.0,91.0,0.0,0.0,0.0,7.0
DEN,Darcel Mc,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,31.0,0.0,0.0,0.0,1
SEA,M.Robinson,2010,6.0,6.0,26.0,0.0,0.0,0.0,4.0,2.0,4.0,11.0,0.0,2.0,0.0,4.0
ARI,B.Patrick,2010,8.0,9.0,70.0,0.0,1.0,0.0,5.0,7.0,7.0,53.0,0.0,1.0,0.0,4.0
NYG,T.Beckum,2010,8.0,9.0,51.0,2.0,2.0,54.0,7.0,3.0,4.0,11.0,0.0,2.0,0.0,6.0
KC,M.Cox,2010,1.0,1.0,13.0,0.0,0.0,0.0,1.0,3.0,3.0,14.0,0.0,0.0,0.0,3.0
SD,K.Sperry,2010,3.0,3.0,56.0,0.0,0.0,0.0,2.0,1.0,1.0,17.0,0.0,0.0,0.0,1.0
TEN,R.Moss,2010,1.0,4.0,13.0,0.0,2.0,0.0,2.0,3.0,5.0,23.0,1.0,3.0,26.0,2.0
JAC,T.Underwood,2010,3.0,10.0,24.0,2.0,4.0,44.0,5.0,1.0,1.0,10.0,1.0,2.0,20.0,2.0
JAC,Z.Potter,2010,2.0,3.0,14.0,0.0,0.0,0.0,1.0,1.0,4.0,10.0,0.0,0.0,0.0,4.0
MIN,N.Tahi,2010,1.0,1.0,10.0,0.0,0.0,0.0,1.0,5.0,5.0,35.0,0.0,0.0,0.0,4.0
CAR,Illegal Formation,2010,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TB,S.Stroughter,2010,16.0,25.0,123.0,3.0,4.0,64.0,6.0,6.0,8.0,61.0,0.0,2.0,0.0,5.0
NO,J.Evans,2010,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PIT,M.Stroud,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
SF,Del.Walker,2010,11.0,14.0,117.0,3.0,4.0,101.0,4.0,7.0,11.0,58.0,0.0,1.0,0.0,5.0
BUF,Steve Johnson,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,33.0,1
GB,B.Swain,2010,1.0,2.0,2.0,0.0,1.0,0.0,1.0,4.0,4.0,39.0,0.0,1.0,0.0,5.0
SF,K.Williams,2010,1.0,1.0,8.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIN,C.Pressley,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,1
